,value,series_name,date
85,5.7,unemp_rate,2014-10-01
86,5.9,unemp_rate,2014-09-01
87,6.1,unemp_rate,2014-08-01
88,6.2,unemp_rate,2014-07-01
89,6.1,unemp_rate,2014-06-01
90,6.3,unemp_rate,2014-05-01
91,6.2,unemp_rate,2014-04-01
92,6.7,unemp_rate,2014-03-01
93,6.7,unemp_rate,2014-02-01
94,6.6,unemp_rate,2014-01-01
95,6.7,unemp_rate,2013-12-01
96,6.9,unemp_rate,2013-11-01
97,7.2,unemp_rate,2013-10-01
98,7.2,unemp_rate,2013-09-01
99,7.2,unemp_rate,2013-08-01
100,7.3,unemp_rate,2013-07-01
101,7.5,unemp_rate,2013-06-01
102,7.5,unemp_rate,2013-05-01
103,7.6,unemp_rate,2013-04-01
104,7.5,unemp_rate,2013-03-01
105,7.7,unemp_rate,2013-02-01
106,8.0,unemp_rate,2013-01-01
107,7.9,unemp_rate,2012-12-01
108,7.7,unemp_rate,2012-11-01
109,7.8,unemp_rate,2012-10-01
110,7.8,unemp_rate,2012-09-01
111,8.1,unemp_rate,2012-08-01
112,8.2,unemp_rate,2012-07-01
113,8.2,unemp_rate,2012-06-01
114,8.2,unemp_rate,2012-05-01
115,8.2,unemp_rate,2012-04-01
116,8.2,unemp_rate,2012-03-01
117,8.3,unemp_rate,2012-02-01
118,8.3,unemp_rate,2012-01-01
119,8.5,unemp_rate,2011-12-01
120,8.6,unemp_rate,2011-11-01
121,8.8,unemp_rate,2011-10-01
122,9.0,unemp_rate,2011-09-01
123,9.0,unemp_rate,2011-08-01
124,9.0,unemp_rate,2011-07-01
125,9.1,unemp_rate,2011-06-01
126,9.0,unemp_rate,2011-05-01
127,9.1,unemp_rate,2011-04-01
128,9.0,unemp_rate,2011-03-01
129,9.0,unemp_rate,2011-02-01
130,9.1,unemp_rate,2011-01-01
131,9.3,unemp_rate,2010-12-01
132,9.8,unemp_rate,2010-11-01
133,9.4,unemp_rate,2010-10-01
134,9.5,unemp_rate,2010-09-01
135,9.5,unemp_rate,2010-08-01
136,9.4,unemp_rate,2010-07-01
137,9.4,unemp_rate,2010-06-01
138,9.6,unemp_rate,2010-05-01
139,9.9,unemp_rate,2010-04-01
140,9.9,unemp_rate,2010-03-01
141,9.8,unemp_rate,2010-02-01
142,9.8,unemp_rate,2010-01-01
143,9.9,unemp_rate,2009-12-01
144,9.9,unemp_rate,2009-11-01
145,10.0,unemp_rate,2009-10-01
146,9.8,unemp_rate,2009-09-01
147,9.6,unemp_rate,2009-08-01
148,9.5,unemp_rate,2009-07-01
149,9.5,unemp_rate,2009-06-01
150,9.4,unemp_rate,2009-05-01
151,9.0,unemp_rate,2009-04-01
152,8.7,unemp_rate,2009-03-01
153,8.3,unemp_rate,2009-02-01
154,7.8,unemp_rate,2009-01-01
155,7.3,unemp_rate,2008-12-01
156,6.8,unemp_rate,2008-11-01
157,6.5,unemp_rate,2008-10-01
158,6.1,unemp_rate,2008-09-01
159,6.1,unemp_rate,2008-08-01
160,5.8,unemp_rate,2008-07-01
161,5.6,unemp_rate,2008-06-01
162,5.4,unemp_rate,2008-05-01
163,5.0,unemp_rate,2008-04-01
164,5.1,unemp_rate,2008-03-01
165,4.9,unemp_rate,2008-02-01
166,5.0,unemp_rate,2008-01-01
167,5.0,unemp_rate,2007-12-01
168,4.7,unemp_rate,2007-11-01
169,4.7,unemp_rate,2007-10-01
170,4.7,unemp_rate,2007-09-01
171,4.6,unemp_rate,2007-08-01
172,4.7,unemp_rate,2007-07-01
173,4.6,unemp_rate,2007-06-01
174,4.4,unemp_rate,2007-05-01
175,4.5,unemp_rate,2007-04-01
176,4.4,unemp_rate,2007-03-01
177,4.5,unemp_rate,2007-02-01
178,4.6,unemp_rate,2007-01-01
179,4.4,unemp_rate,2006-12-01
180,4.5,unemp_rate,2006-11-01
181,4.4,unemp_rate,2006-10-01
182,4.5,unemp_rate,2006-09-01
183,4.7,unemp_rate,2006-08-01
184,4.7,unemp_rate,2006-07-01
185,4.6,unemp_rate,2006-06-01
186,4.6,unemp_rate,2006-05-01
187,4.7,unemp_rate,2006-04-01
188,4.7,unemp_rate,2006-03-01
189,4.8,unemp_rate,2006-02-01
190,4.7,unemp_rate,2006-01-01
191,4.9,unemp_rate,2005-12-01
192,5.0,unemp_rate,2005-11-01
193,5.0,unemp_rate,2005-10-01
194,5.0,unemp_rate,2005-09-01
195,4.9,unemp_rate,2005-08-01
196,5.0,unemp_rate,2005-07-01
197,5.0,unemp_rate,2005-06-01
198,5.1,unemp_rate,2005-05-01
199,5.2,unemp_rate,2005-04-01
200,5.2,unemp_rate,2005-03-01
201,5.4,unemp_rate,2005-02-01
202,5.3,unemp_rate,2005-01-01
0,59.9,LFP_rate,1967-12-01
1,59.8,LFP_rate,1967-11-01
2,59.9,LFP_rate,1967-10-01
3,59.7,LFP_rate,1967-09-01
4,59.7,LFP_rate,1967-08-01
5,59.6,LFP_rate,1967-07-01
6,59.6,LFP_rate,1967-06-01
7,59.3,LFP_rate,1967-05-01
8,59.4,LFP_rate,1967-04-01
9,59.1,LFP_rate,1967-03-01
10,59.3,LFP_rate,1967-02-01
11,59.5,LFP_rate,1967-01-01
12,59.5,LFP_rate,1966-12-01
13,59.6,LFP_rate,1966-11-01
14,59.3,LFP_rate,1966-10-01
15,59.3,LFP_rate,1966-09-01
16,59.3,LFP_rate,1966-08-01
17,59.1,LFP_rate,1966-07-01
18,59.1,LFP_rate,1966-06-01
19,59.0,LFP_rate,1966-05-01
20,59.0,LFP_rate,1966-04-01
21,58.8,LFP_rate,1966-03-01
22,58.8,LFP_rate,1966-02-01
23,59.0,LFP_rate,1966-01-01
24,59.0,LFP_rate,1965-12-01
25,58.8,LFP_rate,1965-11-01
26,58.9,LFP_rate,1965-10-01
27,58.7,LFP_rate,1965-09-01
28,58.9,LFP_rate,1965-08-01
29,59.1,LFP_rate,1965-07-01
30,58.8,LFP_rate,1965-06-01
31,59.0,LFP_rate,1965-05-01
32,58.8,LFP_rate,1965-04-01
33,58.7,LFP_rate,1965-03-01
34,58.7,LFP_rate,1965-02-01
35,58.6,LFP_rate,1965-01-01
36,58.6,LFP_rate,1964-12-01
37,58.5,LFP_rate,1964-11-01
38,58.6,LFP_rate,1964-10-01
39,58.7,LFP_rate,1964-09-01
40,58.6,LFP_rate,1964-08-01
41,58.6,LFP_rate,1964-07-01
42,58.7,LFP_rate,1964-06-01
43,59.1,LFP_rate,1964-05-01
44,59.1,LFP_rate,1964-04-01
45,58.7,LFP_rate,1964-03-01
46,58.8,LFP_rate,1964-02-01
47,58.6,LFP_rate,1964-01-01
48,58.5,LFP_rate,1963-12-01
49,58.8,LFP_rate,1963-11-01
50,58.8,LFP_rate,1963-10-01
51,58.7,LFP_rate,1963-09-01
52,58.5,LFP_rate,1963-08-01
53,58.7,LFP_rate,1963-07-01
54,58.5,LFP_rate,1963-06-01
55,58.8,LFP_rate,1963-05-01
56,58.8,LFP_rate,1963-04-01
57,58.6,LFP_rate,1963-03-01
58,58.6,LFP_rate,1963-02-01
59,58.6,LFP_rate,1963-01-01
60,58.4,LFP_rate,1962-12-01
61,58.5,LFP_rate,1962-11-01
62,58.7,LFP_rate,1962-10-01
63,59.0,LFP_rate,1962-09-01
64,59.0,LFP_rate,1962-08-01
65,58.5,LFP_rate,1962-07-01
66,58.8,LFP_rate,1962-06-01
67,58.9,LFP_rate,1962-05-01
68,58.7,LFP_rate,1962-04-01
69,58.9,LFP_rate,1962-03-01
70,59.0,LFP_rate,1962-02-01
71,58.8,LFP_rate,1962-01-01
72,58.8,LFP_rate,1961-12-01
73,59.1,LFP_rate,1961-11-01
74,59.1,LFP_rate,1961-10-01
75,59.0,LFP_rate,1961-09-01
76,59.3,LFP_rate,1961-08-01
77,59.3,LFP_rate,1961-07-01
78,59.7,LFP_rate,1961-06-01
79,59.4,LFP_rate,1961-05-01
80,59.3,LFP_rate,1961-04-01
81,59.7,LFP_rate,1961-03-01
82,59.6,LFP_rate,1961-02-01
83,59.6,LFP_rate,1961-01-01
84,59.7,LFP_rate,1960-12-01
85,59.8,LFP_rate,1960-11-01
86,59.4,LFP_rate,1960-10-01
87,59.7,LFP_rate,1960-09-01
88,59.5,LFP_rate,1960-08-01
89,59.5,LFP_rate,1960-07-01
90,59.7,LFP_rate,1960-06-01
91,59.5,LFP_rate,1960-05-01
92,59.5,LFP_rate,1960-04-01
93,58.5,LFP_rate,1960-03-01
94,59.1,LFP_rate,1960-02-01
95,59.1,LFP_rate,1960-01-01
96,59.5,LFP_rate,1959-12-01
97,59.1,LFP_rate,1959-11-01
98,59.4,LFP_rate,1959-10-01
99,59.3,LFP_rate,1959-09-01
100,59.2,LFP_rate,1959-08-01
101,59.4,LFP_rate,1959-07-01
102,59.2,LFP_rate,1959-06-01
103,59.2,LFP_rate,1959-05-01
104,59.4,LFP_rate,1959-04-01
105,59.3,LFP_rate,1959-03-01
106,59.0,LFP_rate,1959-02-01
107,59.3,LFP_rate,1959-01-01
108,59.2,LFP_rate,1958-12-01
109,59.2,LFP_rate,1958-11-01
110,59.6,LFP_rate,1958-10-01
111,59.7,LFP_rate,1958-09-01
112,59.8,LFP_rate,1958-08-01
113,59.6,LFP_rate,1958-07-01
114,59.5,LFP_rate,1958-06-01
115,59.8,LFP_rate,1958-05-01
116,59.6,LFP_rate,1958-04-01
117,59.3,LFP_rate,1958-03-01
118,59.3,LFP_rate,1958-02-01
119,59.3,LFP_rate,1958-01-01
120,59.6,LFP_rate,1957-12-01
121,59.5,LFP_rate,1957-11-01
122,59.5,LFP_rate,1957-10-01
123,59.6,LFP_rate,1957-09-01
124,59.3,LFP_rate,1957-08-01
125,60.0,LFP_rate,1957-07-01
126,59.8,LFP_rate,1957-06-01
127,59.5,LFP_rate,1957-05-01
128,59.5,LFP_rate,1957-04-01
129,59.8,LFP_rate,1957-03-01
130,59.9,LFP_rate,1957-02-01
131,59.5,LFP_rate,1957-01-01
132,59.8,LFP_rate,1956-12-01
133,59.8,LFP_rate,1956-11-01
134,59.8,LFP_rate,1956-10-01
135,60.0,LFP_rate,1956-09-01
136,60.0,LFP_rate,1956-08-01
137,60.1,LFP_rate,1956-07-01
138,60.1,LFP_rate,1956-06-01
139,60.2,LFP_rate,1956-05-01
140,59.9,LFP_rate,1956-04-01
141,59.8,LFP_rate,1956-03-01
142,59.9,LFP_rate,1956-02-01
143,60.2,LFP_rate,1956-01-01
144,60.2,LFP_rate,1955-12-01
145,59.9,LFP_rate,1955-11-01
146,59.8,LFP_rate,1955-10-01
147,59.7,LFP_rate,1955-09-01
148,59.7,LFP_rate,1955-08-01
149,59.3,LFP_rate,1955-07-01
150,58.8,LFP_rate,1955-06-01
151,58.8,LFP_rate,1955-05-01
152,59.0,LFP_rate,1955-04-01
153,58.5,LFP_rate,1955-03-01
154,58.4,LFP_rate,1955-02-01
155,58.6,LFP_rate,1955-01-01
156,58.1,LFP_rate,1954-12-01
157,58.6,LFP_rate,1954-11-01
158,58.8,LFP_rate,1954-10-01
159,59.2,LFP_rate,1954-09-01
160,58.7,LFP_rate,1954-08-01
161,58.4,LFP_rate,1954-07-01
162,58.5,LFP_rate,1954-06-01
163,58.9,LFP_rate,1954-05-01
164,59.2,LFP_rate,1954-04-01
165,59.1,LFP_rate,1954-03-01
166,59.3,LFP_rate,1954-02-01
167,58.6,LFP_rate,1954-01-01
168,58.3,LFP_rate,1953-12-01
169,58.6,LFP_rate,1953-11-01
170,58.5,LFP_rate,1953-10-01
171,58.5,LFP_rate,1953-09-01
172,58.6,LFP_rate,1953-08-01
173,58.9,LFP_rate,1953-07-01
174,58.9,LFP_rate,1953-06-01
175,58.6,LFP_rate,1953-05-01
176,59.1,LFP_rate,1953-04-01
177,59.6,LFP_rate,1953-03-01
178,59.5,LFP_rate,1953-02-01
179,59.5,LFP_rate,1953-01-01
180,59.2,LFP_rate,1952-12-01
181,59.1,LFP_rate,1952-11-01
182,58.7,LFP_rate,1952-10-01
183,59.2,LFP_rate,1952-09-01
184,58.7,LFP_rate,1952-08-01
185,58.9,LFP_rate,1952-07-01
186,59.1,LFP_rate,1952-06-01
187,59.1,LFP_rate,1952-05-01
188,58.8,LFP_rate,1952-04-01
189,58.9,LFP_rate,1952-03-01
190,59.5,LFP_rate,1952-02-01
191,59.5,LFP_rate,1952-01-01
192,59.6,LFP_rate,1951-12-01
193,59.2,LFP_rate,1951-11-01
194,59.4,LFP_rate,1951-10-01
195,59.1,LFP_rate,1951-09-01
196,59.2,LFP_rate,1951-08-01
197,59.4,LFP_rate,1951-07-01
198,59.0,LFP_rate,1951-06-01
199,59.4,LFP_rate,1951-05-01
200,59.1,LFP_rate,1951-04-01
201,59.8,LFP_rate,1951-03-01
202,59.1,LFP_rate,1951-02-01
203,59.1,LFP_rate,1951-01-01
204,59.2,LFP_rate,1950-12-01
205,59.3,LFP_rate,1950-11-01
206,59.4,LFP_rate,1950-10-01
207,59.2,LFP_rate,1950-09-01
208,59.5,LFP_rate,1950-08-01
209,59.1,LFP_rate,1950-07-01
210,59.4,LFP_rate,1950-06-01
211,59.1,LFP_rate,1950-05-01
212,59.2,LFP_rate,1950-04-01
213,58.8,LFP_rate,1950-03-01
214,58.9,LFP_rate,1950-02-01
215,58.9,LFP_rate,1950-01-01
216,59.2,LFP_rate,1949-12-01
217,59.4,LFP_rate,1949-11-01
218,59.6,LFP_rate,1949-10-01
219,59.1,LFP_rate,1949-09-01
220,59.2,LFP_rate,1949-08-01
221,58.9,LFP_rate,1949-07-01
222,58.6,LFP_rate,1949-06-01
223,59.0,LFP_rate,1949-05-01
224,58.8,LFP_rate,1949-04-01
225,58.9,LFP_rate,1949-03-01
226,59.0,LFP_rate,1949-02-01
227,58.7,LFP_rate,1949-01-01
228,59.1,LFP_rate,1948-12-01
229,58.7,LFP_rate,1948-11-01
230,58.7,LFP_rate,1948-10-01
231,58.9,LFP_rate,1948-09-01
232,58.9,LFP_rate,1948-08-01
233,59.3,LFP_rate,1948-07-01
234,59.2,LFP_rate,1948-06-01
235,58.3,LFP_rate,1948-05-01
236,59.0,LFP_rate,1948-04-01
237,58.5,LFP_rate,1948-03-01
238,58.9,LFP_rate,1948-02-01
239,58.6,LFP_rate,1948-01-01
0,65.3,LFP_rate,1986-12-01
1,65.4,LFP_rate,1986-11-01
2,65.4,LFP_rate,1986-10-01
3,65.4,LFP_rate,1986-09-01
4,65.3,LFP_rate,1986-08-01
5,65.4,LFP_rate,1986-07-01
6,65.4,LFP_rate,1986-06-01
7,65.2,LFP_rate,1986-05-01
8,65.1,LFP_rate,1986-04-01
9,65.1,LFP_rate,1986-03-01
10,65.0,LFP_rate,1986-02-01
11,64.9,LFP_rate,1986-01-01
12,65.0,LFP_rate,1985-12-01
13,64.9,LFP_rate,1985-11-01
14,65.0,LFP_rate,1985-10-01
15,64.9,LFP_rate,1985-09-01
16,64.6,LFP_rate,1985-08-01
17,64.7,LFP_rate,1985-07-01
18,64.6,LFP_rate,1985-06-01
19,64.8,LFP_rate,1985-05-01
20,64.9,LFP_rate,1985-04-01
21,64.9,LFP_rate,1985-03-01
22,64.7,LFP_rate,1985-02-01
23,64.7,LFP_rate,1985-01-01
24,64.6,LFP_rate,1984-12-01
25,64.5,LFP_rate,1984-11-01
26,64.4,LFP_rate,1984-10-01
27,64.4,LFP_rate,1984-09-01
28,64.4,LFP_rate,1984-08-01
29,64.6,LFP_rate,1984-07-01
30,64.6,LFP_rate,1984-06-01
31,64.5,LFP_rate,1984-05-01
32,64.3,LFP_rate,1984-04-01
33,64.1,LFP_rate,1984-03-01
34,64.1,LFP_rate,1984-02-01
35,63.9,LFP_rate,1984-01-01
36,64.1,LFP_rate,1983-12-01
37,64.1,LFP_rate,1983-11-01
38,64.0,LFP_rate,1983-10-01
39,64.3,LFP_rate,1983-09-01
40,64.3,LFP_rate,1983-08-01
41,64.1,LFP_rate,1983-07-01
42,64.3,LFP_rate,1983-06-01
43,63.7,LFP_rate,1983-05-01
44,63.8,LFP_rate,1983-04-01
45,63.7,LFP_rate,1983-03-01
46,63.8,LFP_rate,1983-02-01
47,63.9,LFP_rate,1983-01-01
48,64.1,LFP_rate,1982-12-01
49,64.2,LFP_rate,1982-11-01
50,64.1,LFP_rate,1982-10-01
51,64.1,LFP_rate,1982-09-01
52,64.1,LFP_rate,1982-08-01
53,64.0,LFP_rate,1982-07-01
54,63.9,LFP_rate,1982-06-01
55,64.2,LFP_rate,1982-05-01
56,63.9,LFP_rate,1982-04-01
57,63.8,LFP_rate,1982-03-01
58,63.8,LFP_rate,1982-02-01
59,63.7,LFP_rate,1982-01-01
60,63.6,LFP_rate,1981-12-01
61,63.9,LFP_rate,1981-11-01
62,63.8,LFP_rate,1981-10-01
63,63.5,LFP_rate,1981-09-01
64,63.8,LFP_rate,1981-08-01
65,63.8,LFP_rate,1981-07-01
66,63.7,LFP_rate,1981-06-01
67,64.3,LFP_rate,1981-05-01
68,64.2,LFP_rate,1981-04-01
69,64.1,LFP_rate,1981-03-01
70,63.9,LFP_rate,1981-02-01
71,63.9,LFP_rate,1981-01-01
72,63.6,LFP_rate,1980-12-01
73,63.8,LFP_rate,1980-11-01
74,63.7,LFP_rate,1980-10-01
75,63.6,LFP_rate,1980-09-01
76,63.7,LFP_rate,1980-08-01
77,63.8,LFP_rate,1980-07-01
78,63.7,LFP_rate,1980-06-01
79,63.9,LFP_rate,1980-05-01
80,63.8,LFP_rate,1980-04-01
81,63.7,LFP_rate,1980-03-01
82,64.0,LFP_rate,1980-02-01
83,64.0,LFP_rate,1980-01-01
84,63.9,LFP_rate,1979-12-01
85,63.7,LFP_rate,1979-11-01
86,63.7,LFP_rate,1979-10-01
87,63.8,LFP_rate,1979-09-01
88,63.6,LFP_rate,1979-08-01
89,63.6,LFP_rate,1979-07-01
90,63.5,LFP_rate,1979-06-01
91,63.3,LFP_rate,1979-05-01
92,63.5,LFP_rate,1979-04-01
93,63.8,LFP_rate,1979-03-01
94,63.8,LFP_rate,1979-02-01
95,63.6,LFP_rate,1979-01-01
96,63.6,LFP_rate,1978-12-01
97,63.5,LFP_rate,1978-11-01
98,63.3,LFP_rate,1978-10-01
99,63.3,LFP_rate,1978-09-01
100,63.2,LFP_rate,1978-08-01
101,63.2,LFP_rate,1978-07-01
102,63.3,LFP_rate,1978-06-01
103,63.1,LFP_rate,1978-05-01
104,63.0,LFP_rate,1978-04-01
105,62.8,LFP_rate,1978-03-01
106,62.7,LFP_rate,1978-02-01
107,62.8,LFP_rate,1978-01-01
108,62.7,LFP_rate,1977-12-01
109,62.8,LFP_rate,1977-11-01
110,62.4,LFP_rate,1977-10-01
111,62.3,LFP_rate,1977-09-01
112,62.3,LFP_rate,1977-08-01
113,62.1,LFP_rate,1977-07-01
114,62.4,LFP_rate,1977-06-01
115,62.2,LFP_rate,1977-05-01
116,62.1,LFP_rate,1977-04-01
117,62.0,LFP_rate,1977-03-01
118,61.9,LFP_rate,1977-02-01
119,61.6,LFP_rate,1977-01-01
120,61.8,LFP_rate,1976-12-01
121,61.9,LFP_rate,1976-11-01
122,61.6,LFP_rate,1976-10-01
123,61.6,LFP_rate,1976-09-01
124,61.8,LFP_rate,1976-08-01
125,61.8,LFP_rate,1976-07-01
126,61.5,LFP_rate,1976-06-01
127,61.5,LFP_rate,1976-05-01
128,61.6,LFP_rate,1976-04-01
129,61.3,LFP_rate,1976-03-01
130,61.3,LFP_rate,1976-02-01
131,61.3,LFP_rate,1976-01-01
132,61.1,LFP_rate,1975-12-01
133,61.1,LFP_rate,1975-11-01
134,61.2,LFP_rate,1975-10-01
135,61.2,LFP_rate,1975-09-01
136,61.3,LFP_rate,1975-08-01
137,61.3,LFP_rate,1975-07-01
138,61.2,LFP_rate,1975-06-01
139,61.5,LFP_rate,1975-05-01
140,61.3,LFP_rate,1975-04-01
141,61.2,LFP_rate,1975-03-01
142,61.0,LFP_rate,1975-02-01
143,61.4,LFP_rate,1975-01-01
144,61.2,LFP_rate,1974-12-01
145,61.3,LFP_rate,1974-11-01
146,61.3,LFP_rate,1974-10-01
147,61.4,LFP_rate,1974-09-01
148,61.2,LFP_rate,1974-08-01
149,61.4,LFP_rate,1974-07-01
150,61.2,LFP_rate,1974-06-01
151,61.2,LFP_rate,1974-05-01
152,61.1,LFP_rate,1974-04-01
153,61.3,LFP_rate,1974-03-01
154,61.4,LFP_rate,1974-02-01
155,61.3,LFP_rate,1974-01-01
156,61.2,LFP_rate,1973-12-01
157,61.2,LFP_rate,1973-11-01
158,60.9,LFP_rate,1973-10-01
159,60.8,LFP_rate,1973-09-01
160,60.7,LFP_rate,1973-08-01
161,60.9,LFP_rate,1973-07-01
162,60.9,LFP_rate,1973-06-01
163,60.6,LFP_rate,1973-05-01
164,60.8,LFP_rate,1973-04-01
165,60.8,LFP_rate,1973-03-01
166,60.5,LFP_rate,1973-02-01
167,60.0,LFP_rate,1973-01-01
168,60.5,LFP_rate,1972-12-01
169,60.3,LFP_rate,1972-11-01
170,60.3,LFP_rate,1972-10-01
171,60.4,LFP_rate,1972-09-01
172,60.6,LFP_rate,1972-08-01
173,60.4,LFP_rate,1972-07-01
174,60.4,LFP_rate,1972-06-01
175,60.4,LFP_rate,1972-05-01
176,60.4,LFP_rate,1972-04-01
177,60.5,LFP_rate,1972-03-01
178,60.2,LFP_rate,1972-02-01
179,60.2,LFP_rate,1972-01-01
180,60.4,LFP_rate,1971-12-01
181,60.4,LFP_rate,1971-11-01
182,60.1,LFP_rate,1971-10-01
183,60.1,LFP_rate,1971-09-01
184,60.2,LFP_rate,1971-08-01
185,60.1,LFP_rate,1971-07-01
186,59.8,LFP_rate,1971-06-01
187,60.2,LFP_rate,1971-05-01
188,60.1,LFP_rate,1971-04-01
189,60.0,LFP_rate,1971-03-01
190,60.1,LFP_rate,1971-02-01
191,60.4,LFP_rate,1971-01-01
192,60.4,LFP_rate,1970-12-01
193,60.4,LFP_rate,1970-11-01
194,60.4,LFP_rate,1970-10-01
195,60.2,LFP_rate,1970-09-01
196,60.3,LFP_rate,1970-08-01
197,60.4,LFP_rate,1970-07-01
198,60.2,LFP_rate,1970-06-01
199,60.3,LFP_rate,1970-05-01
200,60.6,LFP_rate,1970-04-01
201,60.6,LFP_rate,1970-03-01
202,60.4,LFP_rate,1970-02-01
203,60.4,LFP_rate,1970-01-01
204,60.2,LFP_rate,1969-12-01
205,60.2,LFP_rate,1969-11-01
206,60.4,LFP_rate,1969-10-01
207,60.3,LFP_rate,1969-09-01
208,60.3,LFP_rate,1969-08-01
209,60.1,LFP_rate,1969-07-01
210,60.1,LFP_rate,1969-06-01
211,59.8,LFP_rate,1969-05-01
212,60.0,LFP_rate,1969-04-01
213,59.9,LFP_rate,1969-03-01
214,60.0,LFP_rate,1969-02-01
215,59.6,LFP_rate,1969-01-01
216,59.7,LFP_rate,1968-12-01
217,59.6,LFP_rate,1968-11-01
218,59.5,LFP_rate,1968-10-01
219,59.5,LFP_rate,1968-09-01
220,59.6,LFP_rate,1968-08-01
221,59.8,LFP_rate,1968-07-01
222,60.0,LFP_rate,1968-06-01
223,59.9,LFP_rate,1968-05-01
224,59.5,LFP_rate,1968-04-01
225,59.6,LFP_rate,1968-03-01
226,59.6,LFP_rate,1968-02-01
227,59.2,LFP_rate,1968-01-01
228,59.9,LFP_rate,1967-12-01
229,59.8,LFP_rate,1967-11-01
230,59.9,LFP_rate,1967-10-01
231,59.7,LFP_rate,1967-09-01
232,59.7,LFP_rate,1967-08-01
233,59.6,LFP_rate,1967-07-01
234,59.6,LFP_rate,1967-06-01
235,59.3,LFP_rate,1967-05-01
236,59.4,LFP_rate,1967-04-01
237,59.1,LFP_rate,1967-03-01
238,59.3,LFP_rate,1967-02-01
239,59.5,LFP_rate,1967-01-01
0,66.0,LFP_rate,2005-12-01
1,66.0,LFP_rate,2005-11-01
2,66.1,LFP_rate,2005-10-01
3,66.1,LFP_rate,2005-09-01
4,66.2,LFP_rate,2005-08-01
5,66.1,LFP_rate,2005-07-01
6,66.1,LFP_rate,2005-06-01
7,66.1,LFP_rate,2005-05-01
8,66.1,LFP_rate,2005-04-01
9,65.9,LFP_rate,2005-03-01
10,65.9,LFP_rate,2005-02-01
11,65.8,LFP_rate,2005-01-01
12,65.9,LFP_rate,2004-12-01
13,66.0,LFP_rate,2004-11-01
14,65.9,LFP_rate,2004-10-01
15,65.8,LFP_rate,2004-09-01
16,66.0,LFP_rate,2004-08-01
17,66.1,LFP_rate,2004-07-01
18,66.1,LFP_rate,2004-06-01
19,66.0,LFP_rate,2004-05-01
20,65.9,LFP_rate,2004-04-01
21,66.0,LFP_rate,2004-03-01
22,66.0,LFP_rate,2004-02-01
23,66.1,LFP_rate,2004-01-01
24,65.9,LFP_rate,2003-12-01
25,66.1,LFP_rate,2003-11-01
26,66.1,LFP_rate,2003-10-01
27,66.1,LFP_rate,2003-09-01
28,66.1,LFP_rate,2003-08-01
29,66.2,LFP_rate,2003-07-01
30,66.5,LFP_rate,2003-06-01
31,66.4,LFP_rate,2003-05-01
32,66.4,LFP_rate,2003-04-01
33,66.3,LFP_rate,2003-03-01
34,66.4,LFP_rate,2003-02-01
35,66.4,LFP_rate,2003-01-01
36,66.3,LFP_rate,2002-12-01
37,66.4,LFP_rate,2002-11-01
38,66.6,LFP_rate,2002-10-01
39,66.7,LFP_rate,2002-09-01
40,66.6,LFP_rate,2002-08-01
41,66.5,LFP_rate,2002-07-01
42,66.6,LFP_rate,2002-06-01
43,66.7,LFP_rate,2002-05-01
44,66.7,LFP_rate,2002-04-01
45,66.6,LFP_rate,2002-03-01
46,66.8,LFP_rate,2002-02-01
47,66.5,LFP_rate,2002-01-01
48,66.7,LFP_rate,2001-12-01
49,66.7,LFP_rate,2001-11-01
50,66.7,LFP_rate,2001-10-01
51,66.8,LFP_rate,2001-09-01
52,66.5,LFP_rate,2001-08-01
53,66.8,LFP_rate,2001-07-01
54,66.7,LFP_rate,2001-06-01
55,66.7,LFP_rate,2001-05-01
56,66.9,LFP_rate,2001-04-01
57,67.2,LFP_rate,2001-03-01
58,67.1,LFP_rate,2001-02-01
59,67.2,LFP_rate,2001-01-01
60,67.0,LFP_rate,2000-12-01
61,66.9,LFP_rate,2000-11-01
62,66.8,LFP_rate,2000-10-01
63,66.9,LFP_rate,2000-09-01
64,66.9,LFP_rate,2000-08-01
65,66.9,LFP_rate,2000-07-01
66,67.1,LFP_rate,2000-06-01
67,67.1,LFP_rate,2000-05-01
68,67.3,LFP_rate,2000-04-01
69,67.3,LFP_rate,2000-03-01
70,67.3,LFP_rate,2000-02-01
71,67.3,LFP_rate,2000-01-01
72,67.1,LFP_rate,1999-12-01
73,67.1,LFP_rate,1999-11-01
74,67.0,LFP_rate,1999-10-01
75,67.0,LFP_rate,1999-09-01
76,67.0,LFP_rate,1999-08-01
77,67.1,LFP_rate,1999-07-01
78,67.1,LFP_rate,1999-06-01
79,67.1,LFP_rate,1999-05-01
80,67.1,LFP_rate,1999-04-01
81,67.0,LFP_rate,1999-03-01
82,67.2,LFP_rate,1999-02-01
83,67.2,LFP_rate,1999-01-01
84,67.2,LFP_rate,1998-12-01
85,67.1,LFP_rate,1998-11-01
86,67.2,LFP_rate,1998-10-01
87,67.2,LFP_rate,1998-09-01
88,67.0,LFP_rate,1998-08-01
89,67.0,LFP_rate,1998-07-01
90,67.0,LFP_rate,1998-06-01
91,67.0,LFP_rate,1998-05-01
92,67.0,LFP_rate,1998-04-01
93,67.1,LFP_rate,1998-03-01
94,67.1,LFP_rate,1998-02-01
95,67.1,LFP_rate,1998-01-01
96,67.2,LFP_rate,1997-12-01
97,67.2,LFP_rate,1997-11-01
98,67.1,LFP_rate,1997-10-01
99,67.1,LFP_rate,1997-09-01
100,67.2,LFP_rate,1997-08-01
